player_id,player_name,season_year,role,position_group_used,PA_BF,RAR_bat,RAR_pit,WAR,salary
spencst02,Stan Spencer,2000,pitcher,SP,208,0.0,1.91,0.19,2118934
burnejo01,Johnny Burnett,1927,hitter,UTIL,600,1.81,0.0,0.18,2086358
thomafa01,Fay Thomas,1927,pitcher,SP,71,0.0,1.76,0.18,2086358
zeileto01,Todd Zeile,2000,hitter,UTIL,600,1.76,0.0,0.18,2086358
neaglde01,Denny Neagle,2000,pitcher,SP,750,0.0,1.78,0.18,2086358
avenbr01,Bruce Aven,2000,hitter,UTIL,600,1.66,0.0,0.17,2053783
lowelmi01,Mike Lowell,2000,hitter,UTIL,600,1.74,0.0,0.17,2053783
oneilpa01,Paul O'Neill,2000,hitter,UTIL,600,1.68,0.0,0.17,2053783
alfonan01,Antonio Alfonseca,2000,pitcher,SP,311,0.0,1.69,0.17,2053783
anderma01,Matt Anderson,2000,pitcher,SP,324,0.0,1.66,0.17,2053783
burkejo03,John Burkett,2000,pitcher,SP,603,0.0,1.72,0.17,2053783
hawkila01,LaTroy Hawkins,2000,pitcher,SP,370,0.0,1.68,0.17,2053783
henrydo01,Doug Henry,2000,pitcher,SP,335,0.0,1.66,0.17,2053783
liebejo01,Jon Lieber,2000,pitcher,SP,750,0.0,1.65,0.17,2053783
millwke01,Kevin Millwood,2000,pitcher,SP,750,0.0,1.66,0.17,2053783
ryanbj01,B. J. Ryan,2000,pitcher,SP,193,0.0,1.73,0.17,2053783
atkinle01,Lefty Atkinson,1927,hitter,UTIL,600,1.64,0.0,0.16,2021207
clarkbi01,Bill Clarkson,1927,pitcher,SP,397,0.0,1.63,0.16,2021207
gisenwi01,Willie Gisentaner,1927,pitcher,SP,239,0.0,1.58,0.16,2021207
gravesi01,Sid Graves,1927,hitter,UTIL,600,1.59,0.0,0.16,2021207
jenki01,Jenkins,1927,hitter,UTIL,600,1.6,0.0,0.16,2021207
mcnamdi01,Dinny McNamara,1927,hitter,UTIL,600,1.56,0.0,0.16,2021207
reynoca01,Carl Reynolds,1927,hitter,UTIL,600,1.61,0.0,0.16,2021207
tomli01,Tomlin,1927,hitter,UTIL,600,1.64,0.0,0.16,2021207
tuckeol01,Ollie Tucker,1927,hitter,UTIL,600,1.6,0.0,0.16,2021207
desseel01,Elmer Dessens,2000,pitcher,SP,640,0.0,1.61,0.16,2021207
suzukma01,Mac Suzuki,2000,pitcher,SP,750,0.0,1.64,0.16,2021207
dearbu01,Buddy Dear,1927,hitter,UTIL,600,1.47,0.0,0.15,1988632
martira03,Ramon Martinez,2000,hitter,UTIL,600,1.51,0.0,0.15,1988632
smithbo06,Bob Smith,2000,hitter,UTIL,600,1.46,0.0,0.15,1988632
kamiesc01,Scott Kamieniecki,2000,pitcher,SP,271,0.0,1.46,0.15,1988632
lowese01,Sean Lowe,2000,pitcher,SP,325,0.0,1.5,0.15,1988632
mooretr01,Trey Moore,2000,pitcher,SP,178,0.0,1.51,0.15,1988632
barrebi02,Bill Barrett,1927,hitter,UTIL,600,1.43,0.0,0.14,1956056
philler01,Ernie Phillips,1927,pitcher,SP,61,0.0,1.38,0.14,1956056
shockur01,Urban Shocker,1927,pitcher,SP,750,0.0,1.38,0.14,1956056
lugoju01,Julio Lugo,2000,hitter,UTIL,600,1.41,0.0,0.14,1956056
mateoru01,Ruben Mateo,2000,hitter,UTIL,600,1.41,0.0,0.14,1956056
guzmage01,Geraldo Guzman,2000,pitcher,SP,259,0.0,1.36,0.14,1956056
hasegsh01,Shigetoshi Hasegawa,2000,pitcher,SP,415,0.0,1.45,0.14,1956056
steinbl01,Blake Stein,2000,pitcher,SP,464,0.0,1.37,0.14,1956056
stottto01,Todd Stottlemyre,2000,pitcher,SP,408,0.0,1.44,0.14,1956056
valdema01,Marc Valdes,2000,pitcher,SP,264,0.0,1.4,0.14,1956056
wallaje01,Jeff Wallace,2000,pitcher,SP,185,0.0,1.39,0.14,1956056
beckbo01,Boom-Boom Beck,1927,pitcher,SP,53,0.0,1.35,0.13,1923481
hearnbu02,Bunny Hearn,1927,pitcher,SP,59,0.0,1.26,0.13,1923481
nichoch01,Chet Nichols,1927,pitcher,SP,132,0.0,1.31,0.13,1923481
parnero01,Roy Parnell,1927,pitcher,SP,54,0.0,1.27,0.13,1923481
wilsojo02,John Wilson,1927,pitcher,SP,113,0.0,1.34,0.13,1923481
wrighru01,Russ Wrightstone,1927,hitter,UTIL,600,1.28,0.0,0.13,1923481
arroybr01,Bronson Arroyo,2000,pitcher,SP,338,0.0,1.29,0.13,1923481
beckro01,Rod Beck,2000,pitcher,SP,169,0.0,1.31,0.13,1923481
brocado01,Doug Brocail,2000,pitcher,SP,221,0.0,1.31,0.13,1923481
jamesmi01,Mike James,2000,pitcher,SP,213,0.0,1.28,0.13,1923481
swindgr01,Greg Swindell,2000,pitcher,SP,318,0.0,1.26,0.13,1923481
wisema01,Matt Wise,2000,pitcher,SP,163,0.0,1.31,0.13,1923481
bolenst01,Stew Bolen,1927,pitcher,SP,44,0.0,1.15,0.12,1890905
bushjo01,Bullet Joe Bush,1927,pitcher,SP,100,0.0,1.22,0.12,1890905
maniocl01,Clyde Manion,1927,hitter,UTIL,600,1.16,0.0,0.12,1890905
cruzne01,Nelson Cruz,2000,pitcher,SP,172,0.0,1.22,0.12,1890905
hergema01,Matt Herges,2000,pitcher,SP,461,0.0,1.2,0.12,1890905
rosebr01,Brian Rose,2000,pitcher,SP,532,0.0,1.25,0.12,1890905
yoshima01,Masato Yoshii,2000,pitcher,SP,726,0.0,1.23,0.12,1890905
bradlhe01,Herb Bradley,1927,pitcher,SP,92,0.0,1.09,0.11,1858330
ehrharu01,Rube Ehrhardt,1927,pitcher,SP,404,0.0,1.11,0.11,1858330
heathcl01,Cliff Heathcote,1927,hitter,UTIL,600,1.06,0.0,0.11,1858330
klingjo02,Joe Klinger,1927,hitter,UTIL,600,1.09,0.0,0.11,1858330
benarma01,Marvin Benard,2000,hitter,UTIL,600,1.11,0.0,0.11,1858330
venturo01,Robin Ventura,2000,hitter,UTIL,600,1.12,0.0,0.11,1858330
howrybo01,Bob Howry,2000,pitcher,SP,289,0.0,1.06,0.11,1858330
manzajo01,Josias Manzanillo,2000,pitcher,SP,246,0.0,1.13,0.11,1858330
schmija01,Jason Schmidt,2000,pitcher,SP,295,0.0,1.07,0.11,1858330
seleaa01,Aaron Sele,2000,pitcher,SP,750,0.0,1.14,0.11,1858330
slusajo01,Joe Slusarski,2000,pitcher,SP,327,0.0,1.09,0.11,1858330
walkeke01,Kevin Walker,2000,pitcher,SP,287,0.0,1.14,0.11,1858330
witasja01,Jay Witasick,2000,pitcher,SP,697,0.0,1.06,0.11,1858330
alvarra01,Raúl Álvarez,1927,pitcher,SP,218,0.0,0.98,0.1,1825755
bratsfr01,Fred Bratschi,1927,hitter,UTIL,600,0.95,0.0,0.1,1825755
wardaa01,Aaron Ward,1927,hitter,UTIL,600,1.02,0.0,0.1,1825755
bicheda01,Dante Bichette,2000,hitter,UTIL,600,1.04,0.0,0.1,1825755
cedenro01,Roger Cedeno,2000,hitter,UTIL,600,1.02,0.0,0.1,1825755
batismi01,Miguel Batista,2000,pitcher,SP,310,0.0,1.01,0.1,1825755
heredfe01,Felix Heredia,2000,pitcher,SP,250,0.0,0.99,0.1,1825755
jimenjo01,Jose Jimenez,2000,pitcher,SP,301,0.0,0.97,0.1,1825755
timlimi01,Mike Timlin,2000,pitcher,SP,295,0.0,0.99,0.1,1825755
corbech01,Charles Corbett,1927,pitcher,SP,171,0.0,0.91,0.09,1793179
baineha01,Harold Baines,2000,hitter,UTIL,600,0.93,0.0,0.09,1793179
easleda01,Damion Easley,2000,hitter,UTIL,600,0.9,0.0,0.09,1793179
renteed01,Edgar Renteria,2000,hitter,UTIL,600,0.94,0.0,0.09,1793179
barnejo02,John Barnes,1927,hitter,UTIL,600,0.79,0.0,0.08,1760604
barobe01,Bernardo Baró,1927,pitcher,SP,41,0.0,0.85,0.08,1760604
bellfr03,Fred Bell,1927,pitcher,SP,42,0.0,0.78,0.08,1760604
carrwa01,Wayne Carr,1927,pitcher,SP,82,0.0,0.75,0.08,1760604
davisal02,Albert Davis,1927,pitcher,SP,324,0.0,0.82,0.08,1760604
rossho01,Howard Ross,1927,pitcher,SP,148,0.0,0.81,0.08,1760604
baldwja01,James Baldwin,2000,pitcher,SP,750,0.0,0.85,0.08,1760604
boydja02,Jason Boyd,2000,pitcher,SP,161,0.0,0.83,0.08,1760604
irabuhi01,Hideki Irabu,2000,pitcher,SP,247,0.0,0.79,0.08,1760604
sturtta01,Tanyon Sturtze,2000,pitcher,SP,300,0.0,0.78,0.08,1760604
bakerne01,Neal Baker,1927,pitcher,SP,84,0.0,0.66,0.07,1728028
bobowi01,Willie Bobo,1927,hitter,UTIL,600,0.72,0.0,0.07,1728028
covelst01,Stan Coveleski,1927,pitcher,SP,63,0.0,0.72,0.07,1728028
milleru01,Russ Miller,1927,pitcher,SP,70,0.0,0.66,0.07,1728028
mitchcl01,Clarence Mitchell,1927,pitcher,SP,401,0.0,0.67,0.07,1728028
pritcwi01,Wilbert Pritchett,1927,pitcher,SP,60,0.0,0.67,0.07,1728028
roylu01,Luther Roy,1927,pitcher,SP,82,0.0,0.74,0.07,1728028
underwi01,Vern Underhill,1927,pitcher,SP,45,0.0,0.66,0.07,1728028
loftoke01,Kenny Lofton,2000,hitter,UTIL,600,0.75,0.0,0.07,1728028
brantje01,Jeff Brantley,2000,pitcher,SP,256,0.0,0.7,0.07,1728028
carrahe01,Hector Carrasco,2000,pitcher,SP,364,0.0,0.68,0.07,1728028
hernaro01,Roberto Hernandez,2000,pitcher,SP,315,0.0,0.65,0.07,1728028
politcl01,Cliff Politte,2000,pitcher,SP,251,0.0,0.67,0.07,1728028
simasbi01,Bill Simas,2000,pitcher,SP,283,0.0,0.71,0.07,1728028
wrighja01,Jamey Wright,2000,pitcher,SP,718,0.0,0.67,0.07,1728028
auguscl01,Clyde Augustus,1927,pitcher,SP,35,0.0,0.55,0.06,1695453
cantwbe01,Ben Cantwell,1927,pitcher,SP,87,0.0,0.58,0.06,1695453
dillala01,Lamon Dillard,1927,pitcher,SP,37,0.0,0.56,0.06,1695453
gomezda01,David Gómez,1927,pitcher,SP,445,0.0,0.62,0.06,1695453
recto01,Rector,1927,hitter,UTIL,600,0.62,0.0,0.06,1695453
reinhar01,Art Reinhart,1927,pitcher,SP,348,0.0,0.62,0.06,1695453
sheelea01,Earl Sheely,1927,hitter,UTIL,600,0.61,0.0,0.06,1695453
wrighji01,Jim Wright,1927,pitcher,SP,49,0.0,0.6,0.06,1695453
milleda02,Damian Miller,2000,hitter,UTIL,600,0.61,0.0,0.06,1695453
burneaj01,A. J. Burnett,2000,pitcher,SP,364,0.0,0.6,0.06,1695453
farnsky01,Kyle Farnsworth,2000,pitcher,SP,371,0.0,0.65,0.06,1695453
mcknito01,Tony McKnight,2000,pitcher,SP,156,0.0,0.59,0.06,1695453
bowerle01,Lefty Bowers,1927,pitcher,SP,38,0.0,0.51,0.05,1662877
doyleje01,Jess Doyle,1927,pitcher,SP,57,0.0,0.5,0.05,1662877
fewstch01,Chick Fewster,1927,hitter,UTIL,600,0.49,0.0,0.05,1662877
hopkipa01,Paul Hopkins,1927,pitcher,SP,42,0.0,0.52,0.05,1662877
mahafro01,Roy Mahaffey,1927,pitcher,SP,45,0.0,0.47,0.05,1662877
millsar01,Art Mills,1927,pitcher,SP,173,0.0,0.55,0.05,1662877
mungijo01,John Mungin,1927,pitcher,SP,241,0.0,0.51,0.05,1662877
murrage01,George Murray,1927,pitcher,SP,89,0.0,0.55,0.05,1662877
wellsed01,Ed Wells,1927,pitcher,SP,91,0.0,0.48,0.05,1662877
durazer01,Erubiel Durazo,2000,hitter,UTIL,600,0.49,0.0,0.05,1662877
howarth01,Thomas Howard,2000,hitter,UTIL,600,0.52,0.0,0.05,1662877
liebemi01,Mike Lieberthal,2000,hitter,UTIL,600,0.53,0.0,0.05,1662877
mcelrch01,Chuck McElroy,2000,pitcher,SP,282,0.0,0.48,0.05,1662877
pichahi01,Hipolito Pichardo,2000,pitcher,SP,275,0.0,0.52,0.05,1662877
patejo01,Joe Pate,1927,pitcher,SP,249,0.0,0.37,0.04,1630302
reesera01,Andy Reese,1927,hitter,UTIL,600,0.39,0.0,0.04,1630302
nixontr01,Trot Nixon,2000,hitter,UTIL,600,0.45,0.0,0.04,1630302
trubych01,Chris Truby,2000,hitter,UTIL,600,0.42,0.0,0.04,1630302
cormirh01,Rheal Cormier,2000,pitcher,SP,293,0.0,0.35,0.04,1630302
baylo01,Baylock,1927,pitcher,SP,13,0.0,0.28,0.03,1597726
bennehe01,Herschel Bennett,1927,hitter,UTIL,600,0.28,0.0,0.03,1597726
cardefr01,Francisco Cárdenas,1927,hitter,UTIL,600,0.26,0.0,0.03,1597726
churrjo01,John Churry,1927,hitter,UTIL,600,0.35,0.0,0.03,1597726
colebe01,Bert Cole,1927,pitcher,SP,292,0.0,0.34,0.03,1597726
smith12,Smith,1927,hitter,UTIL,600,0.26,0.0,0.03,1597726
torricr99,Cristóbal Torriente,1927,pitcher,SP,122,0.0,0.26,0.03,1597726
wileyfr01,Fred Wiley,1927,pitcher,SP,38,0.0,0.27,0.03,1597726
osikke01,Keith Osik,2000,hitter,UTIL,600,0.32,0.0,0.03,1597726
durbich01,Chad Durbin,2000,pitcher,SP,349,0.0,0.32,0.03,1597726
graveda01,Danny Graves,2000,pitcher,SP,388,0.0,0.34,0.03,1597726
magnami01,Mike Magnante,2000,pitcher,SP,189,0.0,0.3,0.03,1597726
sirotmi01,Mike Sirotka,2000,pitcher,SP,750,0.0,0.27,0.03,1597726
bentlja01,Jack Bentley,1927,pitcher,SP,47,0.0,0.2,0.02,1565151
birdile01,Leo Birdine,1927,pitcher,SP,37,0.0,0.25,0.02,1565151
blaehge01,George Blaeholder,1927,pitcher,SP,37,0.0,0.23,0.02,1565151
coonejo01,Johnny Cooney,1927,hitter,UTIL,600,0.25,0.0,0.02,1565151
deanwa01,Wayland Dean,1927,pitcher,SP,24,0.0,0.23,0.02,1565151
dismudi01,Dizzy Dismukes,1927,pitcher,SP,15,0.0,0.16,0.02,1565151
dixonjo01,Johnnie Bob Dixon,1927,pitcher,SP,35,0.0,0.18,0.02,1565151
freemjo01,John Freeman,1927,hitter,UTIL,600,0.17,0.0,0.02,1565151
roushed01,Edd Roush,1927,hitter,UTIL,600,0.22,0.0,0.02,1565151
mossra01,Ray Moss,1927,pitcher,SP,35,0.0,0.17,0.02,1565151
neunjo01,Johnny Neun,1927,hitter,UTIL,600,0.21,0.0,0.02,1565151
onealsk01,Oran O'Neal,1927,pitcher,SP,25,0.0,0.24,0.02,1565151
yancebi01,Bill Yancey,1927,hitter,UTIL,600,0.17,0.0,0.02,1565151
grampha01,Hank Grampp,1927,pitcher,SP,13,0.0,0.2,0.02,1565151
johnssy01,Syl Johnson,1927,pitcher,SP,12,0.0,0.22,0.02,1565151
walkebi01,Bill Walker,1927,pitcher,SP,23,0.0,0.22,0.02,1565151
larueja01,Jason LaRue,2000,hitter,UTIL,600,0.19,0.0,0.02,1565151
lecroma01,Matt LeCroy,2000,hitter,UTIL,600,0.18,0.0,0.02,1565151
moutoly01,Lyle Mouton,2000,hitter,UTIL,600,0.23,0.0,0.02,1565151
zaungr01,Gregg Zaun,2000,hitter,UTIL,600,0.19,0.0,0.02,1565151
fernaos01,Osvaldo Fernandez,2000,pitcher,SP,327,0.0,0.18,0.02,1565151
lidleco01,Cory Lidle,2000,pitcher,SP,424,0.0,0.24,0.02,1565151
ortizra01,Ramon Ortiz,2000,pitcher,SP,472,0.0,0.16,0.02,1565151
plesada01,Dan Plesac,2000,pitcher,SP,182,0.0,0.16,0.02,1565151
chapmed02,Edward Chapman,1927,pitcher,SP,9,0.0,0.09,0.01,1532575
charlos99,Oscar Charleston,1927,pitcher,SP,15,0.0,0.06,0.01,1532575
cheevvi01,Virgil Cheeves,1927,pitcher,SP,30,0.0,0.09,0.01,1532575
dyered01,Eddie Dyer,1927,pitcher,SP,12,0.0,0.1,0.01,1532575
hende04,Henderson,1927,pitcher,SP,12,0.0,0.06,0.01,1532575
howar05,Howard,1927,pitcher,SP,17,0.0,0.14,0.01,1532575
jeanete01,Tex Jeanes,1927,pitcher,SP,7,0.0,0.09,0.01,1532575
juddra01,Ralph Judd,1927,pitcher,SP,22,0.0,0.12,0.01,1532575
kenwo01,Kenwood,1927,pitcher,SP,9,0.0,0.13,0.01,1532575
lewismi01,Milton Lewis,1927,pitcher,SP,18,0.0,0.06,0.01,1532575
mckaiha01,Hal McKain,1927,pitcher,SP,51,0.0,0.12,0.01,1532575
smithja03,Jack Smith,1927,hitter,UTIL,600,0.11,0.0,0.01,1532575
smithru01,Rufus Smith,1927,pitcher,SP,37,0.0,0.13,0.01,1532575
sweatge01,George Sweatt,1927,hitter,UTIL,600,0.05,0.0,0.01,1532575
walkuji01,Jim Walkup,1927,pitcher,SP,8,0.0,0.06,0.01,1532575
weinele01,Lefty Weinert,1927,pitcher,SP,90,0.0,0.13,0.01,1532575
willile02,Lefty Willis,1927,pitcher,SP,122,0.0,0.12,0.01,1532575
bradfch03,Charlie Bradford,1927,pitcher,SP,9,0.0,0.12,0.01,1532575
johnsau01,Augie Johns,1927,pitcher,SP,5,0.0,0.05,0.01,1532575
vanalcl01,Clay Van Alstyne,1927,pitcher,SP,12,0.0,0.1,0.01,1532575
welchjo01,Johnny Welch,1927,pitcher,SP,7,0.0,0.08,0.01,1532575
eusebto01,Tony Eusebio,2000,hitter,UTIL,600,0.12,0.0,0.01,1532575
kreutch01,Chad Kreuter,2000,hitter,UTIL,600,0.08,0.0,0.01,1532575
spraged02,Ed Sprague,2000,hitter,UTIL,600,0.15,0.0,0.01,1532575
widgech01,Chris Widger,2000,hitter,UTIL,600,0.12,0.0,0.01,1532575
arnolja01,Jamie Arnold,2000,pitcher,SP,181,0.0,0.12,0.01,1532575
benesal01,Alan Benes,2000,pitcher,SP,214,0.0,0.09,0.01,1532575
patteda04,Danny Patterson,2000,pitcher,SP,244,0.0,0.11,0.01,1532575
baeched01,Ed Baecht,1927,pitcher,SP,31,0.0,-0.04,-0.0,1500000
bradlre01,Red Bradley,1927,pitcher,SP,18,0.0,-0.01,-0.0,1500000
culloni02,Nick Cullop,1927,pitcher,SP,5,0.0,-0.02,-0.0,1500000
davissa02,Saul Davis,1927,pitcher,SP,2,0.0,-0.0,-0.0,1500000
dudleed01,Ed Dudley,1927,pitcher,SP,47,0.0,0.02,0.0,1500000
dykesji01,Jimmy Dykes,1927,pitcher,SP,8,0.0,0.01,0.0,1500000
goldiev01,Everett Goldie,1927,hitter,UTIL,600,-0.04,0.0,-0.0,1500000
halesa01,Sammy Hale,1927,hitter,UTIL,600,-0.03,0.0,-0.0,1500000
hallpe01,Perry Hall,1927,pitcher,SP,4,0.0,-0.02,-0.0,1500000
smithcl02,Clarence Smith,1927,pitcher,SP,12,0.0,0.05,0.0,1500000
smithsh01,Sherry Smith,1927,pitcher,SP,175,0.0,-0.01,-0.0,1500000
walkecu01,Curt Walker,1927,hitter,UTIL,600,0.02,0.0,0.0,1500000
wetzebu01,Buzz Wetzel,1927,pitcher,SP,25,0.0,-0.05,-0.0,1500000
beallwa01,Walter Beall,1927,pitcher,SP,4,0.0,0.02,0.0,1500000
boneyha01,Hank Boney,1927,pitcher,SP,17,0.0,0.02,0.0,1500000
brownjo03,Joe Brown,1927,pitcher,SP,3,0.0,-0.0,-0.0,1500000
bushefr01,Frank Bushey,1927,pitcher,SP,6,0.0,0.01,0.0,1500000
collaha01,Hap Collard,1927,pitcher,SP,29,0.0,-0.02,-0.0,1500000
cremibo01,Bob Cremins,1927,pitcher,SP,24,0.0,-0.02,-0.0,1500000
edwargi01,Gilbert Edwards,1927,pitcher,SP,3,0.0,0.01,0.0,1500000
ferrewe01,Wes Ferrell,1927,pitcher,SP,8,0.0,0.05,0.0,1500000
johnsar01,Art Johnson,1927,pitcher,SP,11,0.0,0.0,0.0,1500000
lucasbi01,Bill Lucas,1927,pitcher,SP,7,0.0,0.0,0.0,1500000
peeryre01,Red Peery,1927,pitcher,SP,5,0.0,0.03,0.0,1500000
portene01,Ned Porter,1927,pitcher,SP,10,0.0,0.02,0.0,1500000
rudoldi01,Dick Rudolph,1927,pitcher,SP,6,0.0,-0.01,-0.0,1500000
spruijo01,Joe Spruill,1927,pitcher,SP,8,0.0,-0.01,-0.0,1500000
yerkeca01,Carroll Yerkes,1927,pitcher,SP,4,0.0,-0.01,-0.0,1500000
brownem01,Emil Brown,2000,hitter,UTIL,600,-0.0,0.0,-0.0,1500000
walkela01,Larry Walker,2000,hitter,UTIL,600,0.0,0.0,0.0,1500000
ashbyan01,Andy Ashby,2000,pitcher,SP,750,0.0,0.02,0.0,1500000
damicje01,Jeff D'Amico,2000,pitcher,SP,667,0.0,-0.01,-0.0,1500000
wilkima01,Marc Wilkins,2000,pitcher,SP,277,0.0,-0.0,-0.0,1500000
faulkji01,Jim Faulkner,1927,pitcher,SP,47,0.0,-0.14,-0.01,1500000
lloydpo99,John Henry Lloyd,1927,hitter,UTIL,600,-0.06,0.0,-0.01,1500000
sommeru01,Rudy Sommers,1927,pitcher,SP,69,0.0,-0.11,-0.01,1500000
stewafr01,Frank Stewart,1927,pitcher,SP,19,0.0,-0.14,-0.01,1500000
taberle01,Lefty Taber,1927,pitcher,SP,25,0.0,-0.15,-0.01,1500000
hackesp01,Speedball Hackett,1927,pitcher,SP,7,0.0,-0.05,-0.01,1500000
hollamu01,Mul Holland,1927,pitcher,SP,9,0.0,-0.06,-0.01,1500000
knighja01,Jack Knight,1927,pitcher,SP,16,0.0,-0.06,-0.01,1500000
castilu01,Luis Castillo,2000,hitter,UTIL,600,-0.14,0.0,-0.01,1500000
claytro01,Royce Clayton,2000,hitter,UTIL,600,-0.08,0.0,-0.01,1500000
santibe01,Benito Santiago,2000,hitter,UTIL,600,-0.15,0.0,-0.01,1500000
isrinja01,Jason Isringhausen,2000,pitcher,SP,304,0.0,-0.11,-0.01,1500000
loiseri01,Rich Loiselle,2000,pitcher,SP,203,0.0,-0.09,-0.01,1500000
lorraan01,Andrew Lorraine,2000,pitcher,SP,189,0.0,-0.1,-0.01,1500000
pettian01,Andy Pettitte,2000,pitcher,SP,750,0.0,-0.12,-0.01,1500000
reamebr01,Britt Reames,2000,pitcher,SP,170,0.0,-0.13,-0.01,1500000
barnere01,Red Barnes,1927,hitter,UTIL,600,-0.17,0.0,-0.02,1500000
beckmji01,Jim Beckman,1927,pitcher,SP,62,0.0,-0.2,-0.02,1500000
bennefr01,Frank Bennett,1927,pitcher,SP,52,0.0,-0.23,-0.02,1500000
brownge03,George Brown,1927,pitcher,SP,190,0.0,-0.2,-0.02,1500000
daniefr01,Fred Daniels,1927,pitcher,SP,185,0.0,-0.23,-0.02,1500000
dialslo01,Lou Dials,1927,hitter,UTIL,600,-0.24,0.0,-0.02,1500000
manushe01,Heinie Manush,1927,hitter,UTIL,600,-0.24,0.0,-0.02,1500000
tayloca99,Candy Jim Taylor,1927,pitcher,SP,45,0.0,-0.16,-0.02,1500000
jonesdi01,Dick Jones,1927,pitcher,SP,24,0.0,-0.16,-0.02,1500000
hattesc01,Scott Hatteberg,2000,hitter,UTIL,600,-0.18,0.0,-0.02,1500000
mabryjo01,John Mabry,2000,hitter,UTIL,600,-0.22,0.0,-0.02,1500000
paytoja01,Jay Payton,2000,hitter,UTIL,600,-0.23,0.0,-0.02,1500000
perezed01,Eduardo Perez,2000,hitter,UTIL,600,-0.19,0.0,-0.02,1500000
aceveju01,Juan Acevedo,2000,pitcher,SP,347,0.0,-0.23,-0.02,1500000
gomeswa01,Wayne Gomes,2000,pitcher,SP,324,0.0,-0.19,-0.02,1500000
battlji01,Jim Battle,1927,hitter,UTIL,600,-0.32,0.0,-0.03,1500000
falkch01,Chet Falk,1927,pitcher,SP,83,0.0,-0.29,-0.03,1500000
fiallge01,George Fiall,1927,hitter,UTIL,600,-0.29,0.0,-0.03,1500000
lindca01,Carl Lind,1927,hitter,UTIL,600,-0.29,0.0,-0.03,1500000
parrama02,Manuel Parrado,1927,pitcher,SP,74,0.0,-0.27,-0.03,1500000
powerik01,Ike Powers,1927,pitcher,SP,110,0.0,-0.34,-0.03,1500000
radclal01,Alex Radcliff,1927,hitter,UTIL,600,-0.3,0.0,-0.03,1500000
wertsjo01,Johnny Werts,1927,pitcher,SP,730,0.0,-0.34,-0.03,1500000
coxst01,Steve Cox,2000,hitter,UTIL,600,-0.29,0.0,-0.03,1500000
borbope02,Pedro Borbon,2000,pitcher,SP,213,0.0,-0.26,-0.03,1500000
eatonad01,Adam Eaton,2000,pitcher,SP,583,0.0,-0.26,-0.03,1500000
fyhrimi01,Mike Fyhrie,2000,pitcher,SP,220,0.0,-0.27,-0.03,1500000
kinnema01,Matt Kinney,2000,pitcher,SP,186,0.0,-0.26,-0.03,1500000
mulhote01,Terry Mulholland,2000,pitcher,SP,702,0.0,-0.25,-0.03,1500000
reynoar02,Armando Reynoso,2000,pitcher,SP,730,0.0,-0.33,-0.03,1500000
santajo01,Johan Santana,2000,pitcher,SP,398,0.0,-0.3,-0.03,1500000
whitema02,Matt Whiteside,2000,pitcher,SP,159,0.0,-0.27,-0.03,1500000
jacksto01,Tom Jackson,1927,pitcher,SP,195,0.0,-0.43,-0.04,1500000
rodribe01,Bernardo Rodríguez,1927,pitcher,SP,107,0.0,-0.4,-0.04,1500000
sturdgu01,Guy Sturdy,1927,hitter,UTIL,600,-0.36,0.0,-0.04,1500000
walshau02,Augie Walsh,1927,pitcher,SP,42,0.0,-0.41,-0.04,1500000
willipo02,Poindexter Williams,1927,hitter,UTIL,600,-0.36,0.0,-0.04,1500000
fickro01,Robert Fick,2000,hitter,UTIL,600,-0.4,0.0,-0.04,1500000
aybarma01,Manny Aybar,2000,pitcher,SP,349,0.0,-0.44,-0.04,1500000
fernaal01,Alex Fernandez,2000,pitcher,SP,222,0.0,-0.41,-0.04,1500000
hitchst01,Sterling Hitchcock,2000,pitcher,SP,292,0.0,-0.37,-0.04,1500000
nunezvl01,Vladimir Nunez,2000,pitcher,SP,322,0.0,-0.45,-0.04,1500000
queveru01,Ruben Quevedo,2000,pitcher,SP,418,0.0,-0.38,-0.04,1500000
rodriri02,Rich Rodriguez,2000,pitcher,SP,185,0.0,-0.42,-0.04,1500000
coffmdi01,Dick Coffman,1927,pitcher,SP,71,0.0,-0.49,-0.05,1500000
griercl01,Claude Grier,1927,pitcher,SP,75,0.0,-0.5,-0.05,1500000
meredge01,Geechie Meredith,1927,hitter,UTIL,600,-0.52,0.0,-0.05,1500000
morrigu01,Guy Morrison,1927,pitcher,SP,158,0.0,-0.47,-0.05,1500000
chrisry01,Ryan Christenson,2000,hitter,UTIL,600,-0.47,0.0,-0.05,1500000
jacksda04,Damian Jackson,2000,hitter,UTIL,600,-0.46,0.0,-0.05,1500000
mageewe01,Wendell Magee,2000,hitter,UTIL,600,-0.52,0.0,-0.05,1500000
beirnke01,Kevin Beirne,2000,pitcher,SP,220,0.0,-0.48,-0.05,1500000
byrdpa01,Paul Byrd,2000,pitcher,SP,371,0.0,-0.51,-0.05,1500000
erdosto01,Todd Erdos,2000,pitcher,SP,260,0.0,-0.52,-0.05,1500000
serafda01,Dan Serafini,2000,pitcher,SP,300,0.0,-0.49,-0.05,1500000
brownco02,Country Brown,1927,hitter,UTIL,600,-0.64,0.0,-0.06,1500000
pryoran01,Anderson Pryor,1927,hitter,UTIL,600,-0.63,0.0,-0.06,1500000
cordewi01,Wil Cordero,2000,hitter,UTIL,600,-0.58,0.0,-0.06,1500000
